signup_year,age,tenure_months,monthly_spend_usd,discount_pct,support_tickets_90d,complaints_90d,nps_score,days_since_last_activity,late_payments_12m,seats_purchased,active_users_30d,feature_adoption_score,integrations_connected,admin_logins_30d,region_Midwest,region_Northeast,region_South,region_West,customer_segment_enterprise,customer_segment_premium,customer_segment_standard,customer_segment_value,contract_type_annual,contract_type_month_to_month,contract_type_multi_year,autopay_enabled_0,autopay_enabled_1,acquisition_channel_organic,acquisition_channel_paid_search,acquisition_channel_partner,acquisition_channel_referral,acquisition_channel_sales,acquisition_channel_social,onboarding_completed_0,onboarding_completed_1
-1.1497740749828396,1.5980407795101739,0.1000897758550353,1.0680480987239798,0.7585909399244188,-0.33133140834480623,-0.6880568715949003,1.5747842152445264,1.1377925613397322,1.5135285782330905,-1.0158820064456602,-0.6720679153433569,-1.4860761063357546,0.21910779892981241,-1.558181019059194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.1443119653630478,-0.43386239386524805,-0.5127047701962005,0.8452578146347535,-0.5566930112801345,-0.33133140834480623,-0.6880568715949003,-1.5732851346017425,1.2523663320143958,0.3626257366074454,-0.10873088554995733,1.4264921107817392,-0.39466283479736447,0.758845485443133,1.6500174358696578,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3850787282008771,1.428715515062222,0.7537372916430202,-0.13459336435656405,0.835960584112922,-0.33133140834480623,-0.08158491761828301,-0.6288643296478619,-1.5260476068461966,-1.555545666101963,-0.5728547148454332,0.3772120977191912,-0.19002284638391634,-1.4001052606101496,-0.24573619658830018,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.3796166185810854,-1.5626974901849269,-1.0029404070371892,-0.19446755243087038,0.5264820073589093,1.02235722497055,-1.2945288255715175,-0.9436712646324887,1.3669401026890595,-1.1719113855600813,-0.11576306478170696,-0.8998186158530571,-1.4519694416001798,-1.0402801362679357,-0.17282259533991717,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7674264015918584,0.525647438006479,0.3860605640122787,0.2671093656201181,0.9133302283014252,0.7516194983074787,-0.08158491761828301,1.2599772802598996,-1.382830393502867,0.7462600171493271,-1.7050355711571241,1.4102242036024748,1.6858437140726916,1.4784957341275606,0.6292270183922958,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3796166185810854,0.7514144572704147,0.22264868506528246,0.9334246121798777,-1.4077590973536689,-0.33133140834480623,1.7378309443115687,-1.5732851346017425,1.5674442013697207,-0.404642824476318,0.44681127375826374,-0.22470046791358828,0.5944304425343017,-1.2201926984390425,-1.558181019059194,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7619642919720666,-1.5626974901849269,1.6933555955882484,1.3562066443250425,0.9133302283014252,0.48088177164440743,-0.6880568715949003,0.6303634102906458,0.9659319053277369,0.7462600171493271,-1.6839390334618753,-0.4036474468854957,0.5944304425343017,1.6584082962986675,0.7021406196406788,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.3796166185810854,-0.7160711679451678,0.631178382432773,1.3085539665505477,1.6870266701864562,-0.33133140834480623,-0.6880568715949003,0.6303634102906458,-0.8386049827982148,-0.7882771050181997,-0.7205304787121755,-0.13522697842763456,-0.39466283479736447,0.758845485443133,0.1188318096536148,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.1497740749828396,-0.15165361978532838,0.9580021403267655,-1.6791381186379535,0.4491123631704064,-0.6020691350078774,0.5248870363583342,1.5747842152445264,1.0232187906650687,1.1298942976912087,-0.6009834317724317,-0.44431721483365644,0.18515046570740543,-1.2201926984390425,0.0459182084052318,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7619642919720666,-0.43386239386524805,-0.9212344675636911,0.21220600589405336,-1.6398680299191781,1.02235722497055,1.7378309443115687,-0.6288643296478619,-0.8958918681355467,0.3626257366074454,1.072675225383981,-1.1763730379005504,0.21925713044298015,0.21910779892981241,-0.026995392843151195,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.0027310548098958384,-1.6191392450009108,1.6525026258514994,1.6102795098238778,0.4491123631704064,-1.6850200416601622,-1.2945288255715175,0.0007495403213919661,-1.2682566228282033,-0.7882771050181997,-0.9736889310551623,-0.17589674637579536,1.2424570725102206,0.03919523675870553,1.2854494296277428,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.5321217483738208,1.0900649861663183,0.3043546245387806,-0.47672090345281926,1.4549177376209468,-0.06059368168173501,-0.08158491761828301,0.9451703452752727,0.6794974786410779,-1.1719113855600813,0.3061676891232711,1.3207507141165211,1.3106704019813702,-0.680455011925722,-1.558181019059194,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
