signup_year,age,tenure_months,monthly_spend_usd,discount_pct,autopay_enabled,support_tickets_90d,complaints_90d,nps_score,days_since_last_activity,late_payments_12m,orders_180d,cart_abandon_rate,avg_order_value_usd,return_rate,app_sessions_30d,free_shipping_member,region,customer_segment,contract_type,acquisition_channel
0.0,0.0,-1.2212859936941403,-0.49246228628927635,0.4224020841612654,0.0,-0.6257763539777931,0.0,-0.045175302964461234,0.44217529365757674,0.0,1.3563007982006647,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,3,Male,Debit Card,Mobile Phone
0.0,0.0,1.3795275183446238,0.30669897922206313,0.007842032940499483,0.0,-0.6257763539777931,0.0,-0.045175302964461234,-0.4966060301428328,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,1,Male,COD,Mobile Phone
0.0,0.0,0.5879755798980434,-0.4104970282881133,1.0442421609924142,0.0,-0.6257763539777931,0.0,-1.4867612866320052,0.44217529365757674,0.0,1.3563007982006647,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Male,Debit Card,Computer
0.0,0.0,-0.9951282969951172,-0.39000571378782256,1.45880221221318,0.0,-0.6257763539777931,0.0,-0.7659682947982333,-0.4966060301428328,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,1,Female,Debit Card,Mobile Phone
0.0,0.0,1.7187640633931582,1.4747039057386362,-0.40671801828026644,0.0,-0.6257763539777931,0.0,-0.045175302964461234,-0.7313013610929352,0.0,0.6614897432534634,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,3,Male,Credit Card,Mobile Phone
0.0,0.0,0.47489673154853196,0.4911208097246799,-0.19943799266988346,0.0,1.5980149995176824,0.0,-1.4867612866320052,0.9115659555577815,0.0,3.440733963042269,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,1,Male,Debit Card,Computer
0.0,0.0,0.3618178831990205,-0.5744275442904394,1.0442421609924142,0.0,-0.6257763539777931,0.0,-1.4867612866320052,-0.9659966920430375,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Male,Debit Card,Phone
0.0,0.0,0.24873903484950902,1.7820736232429975,1.2515221866027972,0.0,1.5980149995176824,0.0,-1.4867612866320052,0.44217529365757674,0.0,1.3563007982006647,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,2,Male,Credit Card,Mobile Phone
0.0,0.0,0.3618178831990205,-0.5539362297901486,-0.19943799266988346,0.0,-0.6257763539777931,0.0,-0.045175302964461234,-0.9659966920430375,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,1,Female,Credit Card,Mobile Phone
0.0,0.0,0.9272121249465779,1.905021510244742,1.6660822378235631,0.0,-0.6257763539777931,0.0,1.3964106807030827,0.9115659555577815,0.0,4.13554501798947,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Female,E wallet,Mobile Phone
0.0,0.0,-1.1082071453446287,-0.8408146327942192,0.21512205855088243,0.0,-0.6257763539777931,0.0,-1.4867612866320052,-0.9659966920430375,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,1,Male,Debit Card,Computer
0.0,0.0,-0.6558917519465828,-0.185092568784915,-0.40671801828026644,0.0,-0.6257763539777931,0.0,1.3964106807030827,1.850347279358191,0.0,0.3140842157798628,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Credit Card,Mobile Phone
0.0,0.0,-1.1082071453446287,-0.49246228628927635,0.007842032940499483,0.0,-0.6257763539777931,0.0,0.6756176888693107,-0.4966060301428328,0.0,-0.033321311693737844,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,COD,Mobile Phone
0.0,0.0,-1.2212859936941403,-0.9842538342962545,-0.40671801828026644,0.0,1.5980149995176824,0.0,-0.045175302964461234,-1.20069202299314,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,4.195824060789819,0.0,3,Female,E wallet,Phone
0.0,0.0,-0.6558917519465828,0.019820576217992533,-0.19943799266988346,0.0,-0.6257763539777931,0.0,1.3964106807030827,-0.2619106991927304,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Male,UPI,Computer
0.0,0.0,-1.1082071453446287,-0.7383580602927654,-0.40671801828026644,0.0,1.5980149995176824,0.0,-1.4867612866320052,-0.9659966920430375,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,3,Female,Credit Card,Computer
0.0,0.0,0.13566018649999753,0.3476816082226446,-0.40671801828026644,0.0,1.5980149995176824,0.0,-1.4867612866320052,-0.9659966920430375,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Male,Debit Card,Mobile Phone
0.0,0.0,0.3618178831990205,0.32719029372235386,0.007842032940499483,0.0,1.5980149995176824,0.0,-0.045175302964461234,-0.2619106991927304,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Male,Cash on Delivery,Computer
0.0,0.0,2.058000608441693,-0.5129536007895671,1.2515221866027972,0.0,-0.6257763539777931,0.0,-1.4867612866320052,-0.027215368242628026,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,1,Male,COD,Mobile Phone
0.0,0.0,-0.2035763585485369,-0.5129536007895671,0.8369621353820312,0.0,-0.6257763539777931,0.0,-1.4867612866320052,-0.7313013610929352,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,1,Male,Debit Card,Mobile Phone
0.0,0.0,0.13566018649999753,-0.16460125428462427,0.21512205855088243,0.0,-0.6257763539777931,0.0,0.6756176888693107,0.9115659555577815,0.0,1.008895270727064,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Male,Debit Card,Mobile Phone
0.0,0.0,1.9449217600921813,1.7001083652418345,-0.40671801828026644,0.0,-0.6257763539777931,0.0,-0.045175302964461234,-0.2619106991927304,0.0,0.6614897432534634,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Cash on Delivery,Mobile Phone
0.0,0.0,-1.2212859936941403,-1.107201721297999,-0.40671801828026644,0.0,-0.6257763539777931,0.0,1.3964106807030827,-1.20069202299314,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,1,Female,Debit Card,Phone
0.0,0.0,-0.3166552068980484,-0.5129536007895671,-0.8212780695010323,0.0,-0.6257763539777931,0.0,1.3964106807030827,1.1462612865078838,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,1,Male,Debit Card,Mobile Phone
0.0,0.0,-0.5428129035970714,1.741090994242416,0.8369621353820312,0.0,-0.6257763539777931,0.0,-0.045175302964461234,-0.027215368242628026,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Credit Card,Mobile Phone
0.0,0.0,0.9272121249465779,0.3476816082226446,0.21512205855088243,0.0,-0.6257763539777931,0.0,1.3964106807030827,-0.4966060301428328,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Male,Credit Card,Mobile Phone
0.0,0.0,0.24873903484950902,0.24522503572119084,0.21512205855088243,0.0,-0.6257763539777931,0.0,0.6756176888693107,0.44217529365757674,0.0,0.3140842157798628,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,2,Female,UPI,Mobile Phone
0.0,0.0,1.2664486699951123,1.1878255027345657,0.007842032940499483,0.0,-0.6257763539777931,0.0,-0.045175302964461234,0.9115659555577815,0.0,0.6614897432534634,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,1,Male,Debit Card,Mobile Phone
0.0,0.0,-0.4297340552475598,-0.49246228628927635,1.0442421609924142,0.0,-0.6257763539777931,0.0,1.3964106807030827,0.9115659555577815,0.0,0.3140842157798628,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Male,Credit Card,Computer
0.0,0.0,-0.09049751019902541,0.22473372122090007,-0.40671801828026644,0.0,-0.6257763539777931,0.0,0.6756176888693107,0.44217529365757674,0.0,1.3563007982006647,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Male,Credit Card,Computer
0.0,0.0,-1.1082071453446287,0.12227714871944631,-0.40671801828026644,0.0,1.5980149995176824,0.0,-0.7659682947982333,-0.027215368242628026,0.0,1.7037063256742653,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Male,E wallet,Mobile Phone
0.0,0.0,1.6056852150436467,-0.5129536007895671,-0.6139980438906494,0.0,-0.6257763539777931,0.0,-1.4867612866320052,-0.9659966920430375,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,1,Male,Debit Card,Mobile Phone
0.0,0.0,0.13566018649999753,-0.5334449152898578,0.6296821097716483,0.0,-0.6257763539777931,0.0,1.3964106807030827,-0.9659966920430375,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Debit Card,Mobile Phone
0.0,0.0,-0.5428129035970714,-1.0047451487965453,-0.8212780695010323,0.0,1.5980149995176824,0.0,1.3964106807030827,-0.7313013610929352,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,4.195824060789819,0.0,1,Male,UPI,Phone
0.0,0.0,-0.3166552068980484,0.04031189071828329,-0.19943799266988346,0.0,-0.6257763539777931,0.0,-0.045175302964461234,0.6768706246076791,0.0,1.7037063256742653,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Male,Credit Card,Mobile Phone
0.0,0.0,-0.7689706002960942,-0.6359014877913116,-0.40671801828026644,0.0,-0.6257763539777931,0.0,0.6756176888693107,-0.7313013610929352,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Male,Credit Card,Phone
0.0,0.0,0.022581338150486067,1.741090994242416,2.287922314654712,0.0,1.5980149995176824,0.0,-1.4867612866320052,0.9115659555577815,0.0,1.3563007982006647,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Debit Card,Mobile Phone
0.0,0.0,-1.1082071453446287,-0.6359014877913116,1.45880221221318,0.0,-0.6257763539777931,0.0,-1.4867612866320052,-0.9659966920430375,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Debit Card,Phone
0.0,0.0,-0.8820494486456057,-0.6359014877913116,-0.19943799266988346,0.0,-0.6257763539777931,0.0,1.3964106807030827,-0.9659966920430375,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,1,Female,COD,Phone
0.0,0.0,-0.8820494486456057,-0.39000571378782256,-0.40671801828026644,0.0,-0.6257763539777931,0.0,-0.7659682947982333,0.9115659555577815,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Credit Card,Mobile Phone
0.0,0.0,-0.09049751019902541,-0.26705782678607803,-0.6139980438906494,0.0,-0.6257763539777931,0.0,0.6756176888693107,-0.4966060301428328,0.0,0.3140842157798628,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Debit Card,Mobile Phone
0.0,0.0,-0.9951282969951172,-0.4309883427884041,-0.19943799266988346,0.0,-0.6257763539777931,0.0,-0.045175302964461234,-0.7313013610929352,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Female,Credit Card,Mobile Phone
0.0,0.0,-1.1082071453446287,-0.5334449152898578,1.2515221866027972,0.0,-0.6257763539777931,0.0,-0.045175302964461234,-0.4966060301428328,0.0,-0.033321311693737844,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Debit Card,Computer
0.0,0.0,-0.6558917519465828,-0.6359014877913116,0.8369621353820312,0.0,-0.6257763539777931,0.0,0.6756176888693107,-0.4966060301428328,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,2,Female,Credit Card,Phone
0.0,0.0,-0.2035763585485369,0.5730860677258429,0.21512205855088243,0.0,-0.6257763539777931,0.0,0.6756176888693107,1.1462612865078838,0.0,1.3563007982006647,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,3,Male,E wallet,Mobile Phone
0.0,0.0,-0.9951282969951172,-0.8408146327942192,1.6660822378235631,0.0,1.5980149995176824,0.0,1.3964106807030827,-1.20069202299314,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,1,Female,Debit Card,Computer
0.0,0.0,1.8318429117426698,1.7001083652418345,1.0442421609924142,0.0,-0.6257763539777931,0.0,-1.4867612866320052,1.6156519484080887,0.0,0.6614897432534634,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,1,Female,Credit Card,Computer
0.0,0.0,-0.6558917519465828,0.30669897922206313,-0.6139980438906494,0.0,-0.6257763539777931,0.0,-1.4867612866320052,-0.4966060301428328,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Male,E wallet,Mobile Phone
0.0,0.0,-1.2212859936941403,-0.9637625197959637,0.6296821097716483,0.0,-0.6257763539777931,0.0,-0.045175302964461234,-1.20069202299314,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,4.195824060789819,0.0,3,Female,UPI,Phone
0.0,0.0,-0.3166552068980484,-0.6154101732910209,1.0442421609924142,0.0,1.5980149995176824,0.0,-0.045175302964461234,-0.9659966920430375,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Female,Debit Card,Phone
0.0,0.0,2.171079456791204,0.3476816082226446,0.21512205855088243,0.0,1.5980149995176824,0.0,-0.7659682947982333,-0.2619106991927304,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,1,Male,Debit Card,Mobile Phone
0.0,0.0,-1.2212859936941403,-1.107201721297999,1.2515221866027972,0.0,-0.6257763539777931,0.0,1.3964106807030827,-1.20069202299314,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Female,COD,Computer
0.0,0.0,-0.9951282969951172,-0.5129536007895671,0.6296821097716483,0.0,1.5980149995176824,0.0,-0.045175302964461234,-1.20069202299314,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,3,Female,Credit Card,Mobile Phone
0.0,0.0,-0.5428129035970714,-0.1441099397843335,0.8369621353820312,0.0,-0.6257763539777931,0.0,-0.7659682947982333,-0.4966060301428328,0.0,-0.033321311693737844,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,3,Male,E wallet,Computer
0.0,0.0,0.022581338150486067,-1.025236463296836,0.4224020841612654,0.0,-0.6257763539777931,0.0,-0.045175302964461234,-0.7313013610929352,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,4.195824060789819,0.0,1,Male,CC,Computer
0.0,0.0,-1.1082071453446287,-0.04165336728287973,0.8369621353820312,0.0,-0.6257763539777931,0.0,1.3964106807030827,-0.4966060301428328,0.0,-0.033321311693737844,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,3,Male,Credit Card,Computer
0.0,0.0,-1.2212859936941403,0.5935773822261337,-0.8212780695010323,0.0,-0.6257763539777931,0.0,-0.045175302964461234,9.59529320071157,0.0,2.7459229080950673,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,3,Male,Debit Card,Mobile Phone
0.0,0.0,0.47489673154853196,0.7575078982284598,-0.6139980438906494,0.0,-0.6257763539777931,0.0,0.6756176888693107,2.3197379412583956,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Male,Debit Card,Mobile Phone
0.0,0.0,-0.3166552068980484,-0.5334449152898578,-0.8212780695010323,0.0,-0.6257763539777931,0.0,1.3964106807030827,-1.20069202299314,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Debit Card,Computer
0.0,0.0,-1.1082071453446287,-0.6359014877913116,0.4224020841612654,0.0,-0.6257763539777931,0.0,-0.045175302964461234,-0.4966060301428328,0.0,-0.033321311693737844,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Male,COD,Phone
0.0,0.0,-0.3166552068980484,0.019820576217992533,-0.40671801828026644,0.0,-0.6257763539777931,0.0,-0.7659682947982333,0.6768706246076791,0.0,1.008895270727064,5.551115123125783e-17,0.0,0.0,0.47183728271624864,0.0,3,Male,Debit Card,Mobile Phone
0.0,0.0,1.7187640633931582,-0.04165336728287973,-0.6139980438906494,0.0,-0.6257763539777931,0.0,0.6756176888693107,1.6156519484080887,0.0,1.008895270727064,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,3,Female,E wallet,Computer
0.0,0.0,-0.5428129035970714,-0.49246228628927635,-0.19943799266988346,0.0,-0.6257763539777931,0.0,0.6756176888693107,-0.7313013610929352,0.0,0.6614897432534634,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Debit Card,Mobile Phone
0.0,0.0,0.13566018649999753,2.39681305825172,-3.0909943499347254,0.0,-0.6257763539777931,0.0,-1.4867612866320052,-0.4966060301428328,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,1,Male,Debit Card,Computer
0.0,0.0,1.3795275183446238,-0.4104970282881133,0.007842032940499483,0.0,-0.6257763539777931,0.0,1.3964106807030827,-0.027215368242628026,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,1,Female,Debit Card,Mobile Phone
0.0,0.0,-0.8820494486456057,-0.8613059472945099,-0.40671801828026644,0.0,-0.6257763539777931,0.0,-0.045175302964461234,0.9115659555577815,0.0,1.7037063256742653,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,1,Male,Debit Card,Phone
0.0,0.0,1.3795275183446238,-0.7793406892933469,0.007842032940499483,0.0,-0.6257763539777931,0.0,0.6756176888693107,-0.7313013610929352,0.0,-0.38072683916733846,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,3,Male,E wallet,Phone
0.0,0.0,2.171079456791204,-0.5129536007895671,0.6296821097716483,0.0,1.5980149995176824,0.0,-0.7659682947982333,0.9115659555577815,0.0,-0.7281323666409392,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,3,Male,E wallet,Mobile Phone
0.0,0.0,-0.5428129035970714,0.2657163502214816,0.007842032940499483,0.0,-0.6257763539777931,0.0,0.6756176888693107,-0.2619106991927304,0.0,1.008895270727064,5.551115123125783e-17,0.0,0.0,-0.14882718029601308,0.0,3,Male,Debit Card,Computer
0.0,0.0,-0.09049751019902541,-3.627633404833762,0.4224020841612654,0.0,-0.6257763539777931,0.0,-0.7659682947982333,0.6768706246076791,0.0,0.6614897432534634,5.551115123125783e-17,0.0,0.0,-0.7694916433082748,0.0,3,Male,E wallet,Computer
