signup_year,age,tenure_months,monthly_spend_usd,discount_pct,support_tickets_90d,complaints_90d,nps_score,days_since_last_activity,late_payments_12m,visits_90d,avg_basket_usd,returns_90d,coupons_used_90d,region_Midwest,region_Northeast,region_South,region_West,customer_segment_enterprise,customer_segment_premium,customer_segment_standard,customer_segment_value,contract_type_annual,contract_type_month_to_month,contract_type_multi_year,autopay_enabled_0,autopay_enabled_1,acquisition_channel_organic,acquisition_channel_paid_search,acquisition_channel_partner,acquisition_channel_referral,acquisition_channel_sales,acquisition_channel_social,loyalty_tier_gold,loyalty_tier_none,loyalty_tier_platinum,loyalty_tier_silver,store_preference_omnichannel,store_preference_online,store_preference_store
-0.7100576258214942,-0.8618545207451003,-1.4485537819900385,-0.06202857579255586,0.07468247754813379,-1.1081081081081081,-0.5985889678322952,0.016050105512310436,-0.5433067652417988,1.528403253745758,1.4718779787835274,0.7430987282757304,-0.6502897434645845,-1.4154318531797552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.0996385570364053,-1.2569355671301623,-1.3261531002807907,-0.7569609237733486,0.22769048032967648,1.3243243243243246,-1.1929326238359925,-0.6110237842709778,-1.1354667273582006,-0.4033733534562234,-1.343796543736561,0.6298056868657632,1.2474869253608385,1.4724027397060744,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.7100576258214942,0.5491492163444069,0.7138582615400061,-1.4947127113968548,-1.5319015516580632,0.24324324324324337,-1.1929326238359925,-1.5516346189459103,1.4996451040597876,-1.176083996337016,0.508620905289813,0.18993277773770276,0.29859859094812696,1.6786766391979195,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6274279614679725,0.6620295153115675,-1.5709544636992863,-1.7207145322739061,0.5337064858927615,-1.1081081081081081,-0.004245311828597823,-1.5516346189459103,-0.5433067652417988,0.36933728942456917,0.21223411344559312,-0.0900165718358627,1.2474869253608385,0.44103324224684953,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.06910423660832803,0.3233886184100858,-0.6733494644981357,1.4427901327632826,-0.690357536359579,-1.1081081081081081,-0.004245311828597823,-1.5516346189459103,0.4041491741444442,1.1420479323053618,-1.195603147814451,-1.3180366699949646,-1.2828819664063922,0.8535810412305395,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.0996385570364053,0.26694846892650553,-1.162952191335127,-0.2892208589359552,1.5282585039727883,-1.6486486486486487,-1.1929326238359925,-0.9245607291626219,1.1443491267899466,0.36933728942456917,-1.1215064498533962,0.16050817270532688,-0.9665858549354883,0.44103324224684953,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.0996385570364053,-0.07169242797497621,0.8770591704856698,1.0140377071487947,-1.6849095544396058,-1.3783783783783783,-0.5985889678322952,-1.5516346189459103,-1.0762507311465603,1.1420479323053618,-0.6769262620870664,1.1300239724161543,-1.599178077877296,0.6473071417386945,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.8482660990381503,0.09762802047576466,-0.8365503734437995,-0.5549543579523794,0.6867144886743042,0.24324324324324337,0.5900983441750995,0.6431239952955987,0.5817971627793648,-1.5624393177774123,-1.566086637619726,-1.0273647948587536,-0.6502897434645845,0.2347593427550046,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8482660990381503,-0.5796537733271988,1.6522634879775726,0.06308156801148083,1.4517545025820169,1.5945945945945947,-1.1929326238359925,-1.5516346189459103,-1.6388026951571422,-1.176083996337016,-0.9733130539312863,0.6315512142829379,-0.33399363199368065,-1.6217057526716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6274279614679725,1.6779522060160128,-1.2853528730443748,-0.6098644299876924,-1.6084055530488346,1.5945945945945947,1.1844420001787968,-1.238097674054266,-1.609194697051322,0.36933728942456917,1.3977812808224725,-0.5904010980926511,-1.2828819664063922,-0.5903362552123753,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.2378470302530615,1.339311309114531,0.38745644364867854,-0.40529092990490984,-0.9198695405318928,0.24324324324324337,1.7787856561824942,1.2701978850788869,-0.4248747728185184,0.7556926108649654,0.434524207328758,-1.131847078829648,0.9311908138899346,0.2347593427550046,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.06910423660832803,-0.8618545207451003,0.9178593977220857,-0.5090471568063247,0.30419448172044783,-1.1081081081081081,-0.004245311828597823,0.6431239952955987,-1.7868426856862425,1.1420479323053618,-1.0474097518923413,0.34935761517300495,1.2474869253608385,-1.0028840541960653,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.6274279614679725,0.041187870992184364,-0.22454696489756046,-0.2280980619481371,1.3752505011912455,-1.3783783783783783,-0.5985889678322952,-0.6110237842709778,-0.7505627519825394,0.7556926108649654,0.9532010930561428,0.6825871111470028,1.2474869253608385,1.2661288402142294,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.3204766946065831,-0.1281325774585565,1.407462124559077,-1.332103006202848,0.9162264928466178,-0.5675675675675675,-0.004245311828597823,1.2701978850788869,1.1443491267899466,-0.01701803201582709,0.360427509367703,0.28294445296716225,0.29859859094812696,-0.3840623557205303,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8482660990381503,0.8313499637623084,0.38745644364867854,-1.1508179242055034,-0.3843415307964939,1.5945945945945947,0.5900983441750995,-1.5516346189459103,-0.95781873872328,-1.176083996337016,0.7309109991729779,-1.6157737751530736,-1.599178077877296,-1.6217057526716,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6274279614679725,-0.8054143712615199,0.5098571253579264,-0.9663334748673474,0.8397224914558469,-1.1081081081081081,-0.004245311828597823,0.016050105512310436,-1.4315467084164015,0.7556926108649654,0.508620905289813,0.12069352352310052,0.6148947024190308,-1.0028840541960653,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.4586851678232392,-0.5796537733271988,-0.8365503734437995,-1.1954974611393863,-1.3023895474857494,-1.6486486486486487,-1.1929326238359925,1.2701978850788869,1.5884690983772478,1.528403253745758,0.9532010930561428,-1.1310158752976598,-0.01769752052277684,1.0598549407223845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8482660990381503,0.09762802047576466,0.22425553470301482,-1.5085518352431533,0.22769048032967648,0.24324324324324337,1.1844420001787968,-0.2974868393793337,-1.0170347349349202,0.7556926108649654,-0.8992163559702313,-0.35766410913600527,-1.2828819664063922,0.8535810412305395,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.6274279614679725,-1.5391363145480637,0.8362589432492539,0.1622991575224429,1.2987464998004747,-1.3783783783783783,-0.5985889678322952,0.016050105512310436,-0.4248747728185184,1.1420479323053618,-1.343796543736561,-0.4307268995977525,-0.33399363199368065,-0.3840623557205303,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.2378470302530615,-1.1440552681630016,0.6322578070671742,-0.9460956163394271,0.6102104872835329,-0.02702702702702693,1.7787856561824942,1.5837348299705312,0.7002291552026452,-0.7897286748966197,-0.6769262620870664,0.2570940231223347,0.29859859094812696,-1.6217057526716,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8482660990381503,0.09762802047576466,0.3058559891758467,0.7120695129003958,0.7632184900650756,0.24324324324324337,0.5900983441750995,0.9566609401872428,-1.3427227140989413,1.1420479323053618,-1.2696998457755062,-0.5792629707640116,1.2474869253608385,1.4724027397060744,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4586851678232392,-1.6520166135152243,1.1218605339041654,0.6928361069097065,0.6867144886743042,1.3243243243243246,0.5900983441750995,1.5837348299705312,-1.5203707027338618,0.36933728942456917,-0.8992163559702313,0.6296394461593657,-0.9665858549354883,-0.5903362552123753,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6274279614679725,-0.2410128764257171,0.9586596249585017,-0.6267541133915083,-0.6138535349688078,0.24324324324324337,-0.004245311828597823,-1.238097674054266,0.8186611476259255,0.36933728942456917,0.13813741548453815,1.0597041536099678,-0.01769752052277684,0.8535810412305395,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6274279614679725,-0.7489742217779397,1.2034609883769973,0.2502817593947438,0.5337064858927615,-1.6486486486486487,-1.1929326238359925,0.016050105512310436,1.2627811192132268,-0.01701803201582709,-0.8251196580091764,0.9056821391325873,0.29859859094812696,0.2347593427550046,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8482660990381503,1.3957514585981112,-0.2653471921339764,-0.80822520511797,0.22769048032967648,-1.6486486486486487,-1.1929326238359925,1.2701978850788869,1.618077096483068,-0.01701803201582709,1.3236845828614177,1.1997619487499491,-0.6502897434645845,1.0598549407223845,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.2378470302530615,0.5491492163444069,-1.4485537819900385,1.7164104442942636,0.9927304942373892,0.24324324324324337,-0.5985889678322952,-1.5516346189459103,0.37454117603862414,1.1420479323053618,1.5459746767445823,-1.0602804547254794,0.9311908138899346,-1.4154318531797552,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4586851678232392,0.7184696647951478,-1.162952191335127,-0.2806644113965771,1.6047625053635597,1.3243243243243246,-0.5985889678322952,0.9566609401872428,-0.5433067652417988,1.1420479323053618,0.508620905289813,1.175075203849905,0.9311908138899346,-1.0028840541960653,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.3204766946065831,-0.3538931753928777,0.14265508023018295,-0.09848648269947115,0.9927304942373892,0.24324324324324337,-0.5985889678322952,0.9566609401872428,0.1080691930862433,0.7556926108649654,1.5459746767445823,1.1055034682225078,0.29859859094812696,-0.3840623557205303,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.6274279614679725,1.1135507111802099,-1.203752418571543,1.3129925437854997,-0.15482952662418006,1.3243243243243246,-0.5985889678322952,1.5837348299705312,0.13767719119206337,1.1420479323053618,1.0272977910171976,-0.7465842417532003,0.29859859094812696,-0.7966101547042203,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.7100576258214942,1.4521916080816917,1.0810603066677495,1.5825578432217324,1.6047625053635597,-0.5675675675675675,-0.004245311828597823,-0.2974868393793337,-0.5136987671359786,1.528403253745758,-0.010055980437571775,-1.5647378782890091,1.5637830368317422,-0.17778845622868533,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2378470302530615,1.1135507111802099,-0.10214628318831266,0.6582754992397839,0.9927304942373892,-0.02702702702702693,-0.004245311828597823,-1.238097674054266,1.3516051135306872,1.528403253745758,0.6568143012119229,-1.520600970740445,-0.6502897434645845,-1.2091579536879102,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.3204766946065831,1.2264310101473703,1.3258616700862451,-0.9778288761267728,1.145738497018932,-0.5675675675675675,-1.1929326238359925,0.016050105512310436,1.3516051135306872,-0.7897286748966197,-0.08415267839862674,0.6855794438621593,0.9311908138899346,0.8535810412305395,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.06910423660832803,1.339311309114531,-0.42854810107964014,0.4734934343350412,-0.23133352801495122,0.5135135135135136,0.5900983441750995,-0.9245607291626219,-1.2538987197814808,-0.7897286748966197,-1.343796543736561,0.9715965792192374,-1.2828819664063922,1.6786766391979195,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4892194882513166,-0.7489742217779397,-1.6525549181721182,0.12930103157710224,-1.6849095544396058,-0.8378378378378378,0.5900983441750995,0.016050105512310436,0.7002291552026452,1.1420479323053618,0.13813741548453815,-0.8636176990571136,0.6148947024190308,1.6786766391979195,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.7100576258214942,-1.3133757166137425,1.1626607611405813,-0.06094971936367767,-0.15482952662418006,-1.3783783783783783,-0.5985889678322952,0.9566609401872428,0.4929731684619045,1.1420479323053618,-1.6401833355807809,1.4360731128941433,0.6148947024190308,0.44103324224684953,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.6274279614679725,-0.8054143712615199,0.34665621641226263,-0.7957997552129603,1.6047625053635597,1.0540540540540542,0.5900983441750995,-0.9245607291626219,0.34493317793280404,-0.01701803201582709,0.13813741548453815,-1.4383118210736312,0.29859859094812696,-0.17778845622868533,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.4586851678232392,1.508631757565272,-1.2853528730443748,1.3181636142549498,0.9162264928466178,-0.02702702702702693,0.5900983441750995,-1.238097674054266,-0.2472267841835978,-0.4033733534562234,1.2495878849003625,0.974256430521599,-0.6502897434645845,-0.3840623557205303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.4892194882513166,-0.5796537733271988,-0.18374673766114452,1.0181299211893668,1.145738497018932,-0.8378378378378378,0.5900983441750995,0.3295870504039546,-0.4544827709243384,-0.01701803201582709,0.13813741548453815,1.417786635190407,1.5637830368317422,1.6786766391979195,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.6274279614679725,0.09762802047576466,0.3058559891758467,-0.32579037168034053,1.145738497018932,-1.1081081081081081,-1.1929326238359925,0.6431239952955987,-0.3952667747126983,0.7556926108649654,-0.6028295641260115,-0.6293845437428892,-1.2828819664063922,-0.5903362552123753,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.6274279614679725,-1.4262560155809032,-1.4485537819900385,1.5422681358950086,-1.7614135558303772,0.24324324324324337,1.7787856561824942,1.2701978850788869,-0.2176187860777777,0.7556926108649654,-1.2696998457755062,1.2086558265422207,1.5637830368317422,-1.0028840541960653,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4586851678232392,-0.18457272694213678,-0.2653471921339764,-1.7116372574930006,-0.3843415307964939,-1.3783783783783783,-0.5985889678322952,0.6431239952955987,-1.4315467084164015,-1.176083996337016,1.4718779787835274,1.4305871695830228,-0.33399363199368065,0.6473071417386945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.0996385570364053,-0.2410128764257171,0.8362589432492539,0.6839076399120947,0.9162264928466178,1.0540540540540542,-0.004245311828597823,-1.238097674054266,-1.1946827235698407,-0.4033733534562234,-1.2696998457755062,0.45891024068902614,-1.599178077877296,-0.17778845622868533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.4892194882513166,-0.7489742217779397,-0.7957501462073836,-1.707024216210901,1.0692344956281605,0.24324324324324337,-0.004245311828597823,1.2701978850788869,0.31532517982698394,-1.5624393177774123,0.7309109991729779,-1.720671660889962,0.9311908138899346,0.6473071417386945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.4586851678232392,-0.2410128764257171,1.2034609883769973,-1.6517793266631775,-0.4608455321872651,-0.5675675675675675,-0.5985889678322952,-1.5516346189459103,1.4996451040597876,-1.176083996337016,1.3977812808224725,1.5644940585862925,-1.2828819664063922,0.6473071417386945,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.0996385570364053,-0.6360939228107791,-0.4693483283160561,-0.9719509686866782,-0.9963735419226641,1.3243243243243246,1.1844420001787968,-0.2974868393793337,0.641013158991005,0.36933728942456917,1.1754911869393077,-0.08660863735471185,0.9311908138899346,0.2347593427550046,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.2378470302530615,-1.0311749691958412,-1.2853528730443748,-0.3732972564968007,-0.9198695405318928,-1.3783783783783783,-0.5985889678322952,-0.9245607291626219,0.37454117603862414,0.36933728942456917,0.21223411344559312,-1.4095521788668457,0.29859859094812696,1.2661288402142294,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
