signup_year,age,tenure_months,monthly_spend_usd,discount_pct,support_tickets_90d,complaints_90d,nps_score,days_since_last_activity,late_payments_12m,premium_usd,claims_24m,policy_count,agent_contact_90d,renewal_days_remaining,region_Midwest,region_Northeast,region_South,region_West,customer_segment_enterprise,customer_segment_premium,customer_segment_standard,customer_segment_value,contract_type_annual,contract_type_month_to_month,contract_type_multi_year,autopay_enabled_0,autopay_enabled_1,acquisition_channel_organic,acquisition_channel_paid_search,acquisition_channel_partner,acquisition_channel_referral,acquisition_channel_sales,acquisition_channel_social,policy_type_auto,policy_type_bundle,policy_type_health,policy_type_home,policy_type_life
-1.3423080557709441,-0.31207824404568263,-0.7653349626904737,-0.4901983126898413,1.1307659545585476,-0.2989877509795121,0.5731407087114853,0.03454732896620054,-0.9569495613124512,0.4067649289360787,0.004081532633573524,1.1050027217202727,0.7301191519966116,0.7543392606982728,-1.3072055004313716,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.14237322053052945,-0.31207824404568263,1.2344256293437368,0.6961061459711944,-0.4095622734949347,-0.8362063837555337,-1.2504888190068766,-0.8916151071489661,-1.3778510334574188,1.572916943633369,-1.456966345015701,1.1050027217202727,-0.7163433189400717,-0.016518377971494965,-0.5837001672754315,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.3423080557709441,-0.31207824404568263,-0.6820116046890483,0.5533984219551465,0.8227003089478512,-0.8362063837555337,-1.2504888190068766,1.578151389158145,-0.17126681330851176,-0.37066974752878173,-0.9427834372350371,-0.6397384178380527,1.4533503874649532,-0.7873760166412628,-0.3361851848799782,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9423297773574726,-0.9300814534289035,-1.4319218267018774,1.1378825335339078,-0.3325458620922607,0.7754495145725313,1.7888937271903933,1.578151389158145,-0.1151466170225161,1.572916943633369,1.6195864982886758,0.6688174368306914,-0.7163433189400717,1.5251968993680407,0.1874042009565574,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.3423080557709441,-0.9300814534289035,0.15122197532520612,1.596883549933803,-1.0256935647163277,-1.6420343329195661,-1.2504888190068766,0.6519889530429783,-1.181430346456434,-1.5368217622260723,-0.11796157271411963,-1.5121089876172156,-0.7163433189400717,0.7543392606982728,1.082266060386273,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6575833362964137,0.4744712951693256,0.6928238023344715,-1.4350975520755556,-1.6418248559377207,1.044058830960542,-0.6426123097674227,1.578151389158145,-0.5360480891674837,0.7954822671685089,-0.4311579629485013,-1.075923702727634,0.7301191519966116,-0.7873760166412628,-0.21242769368225164,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0575616147098852,1.2048387244404046,1.2344256293437368,0.8222960833701609,-1.179726387521676,-1.1048157001435446,-0.03473580052796867,0.6519889530429783,0.558295738409432,-1.5368217622260723,1.516000529243566,1.1050027217202727,1.4533503874649532,1.5251968993680407,0.7205133938083028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.4575398931233567,1.4857492741600504,0.1095602963244934,-0.38592048411398583,0.9767331317531991,1.3126681473485529,-0.03473580052796867,-1.509056731225744,0.8108366216964125,0.7954822671685089,-1.6823971687500443,-1.5121089876172156,-0.7163433189400717,0.36891044136338896,-1.5261610617811956,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9423297773574726,-0.3682603539896118,-0.39037985168405925,-0.2528109334024583,-1.4877920331323724,-1.6420343329195661,-1.2504888190068766,1.578151389158145,-0.36768750030949665,0.7954822671685089,-1.4535762587560428,-1.5121089876172156,1.4533503874649532,-0.40194719730637885,1.2536225866600483,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.3423080557709441,0.6430176250011131,0.3595303703287697,1.627686989841334,0.12955260632378396,0.7754495145725313,-0.03473580052796867,-0.27417348307218836,-0.03096632259352259,-0.7593870857612119,-0.486906048107324,0.23263215194111003,0.7301191519966116,-1.5582336553110305,1.5677762181619697,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6575833362964137,-1.15480989320462,-0.18207145668049565,0.7214036570063648,-0.9486771533136535,-1.3734250165315554,-0.6426123097674227,-0.27417348307218836,-1.49009142602941,0.4067649289360787,0.3029642253271763,-0.6397384178380527,-0.7163433189400717,0.36891044136338896,-1.402403570583469,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4575398931233567,0.24974285539360896,0.8594705183373224,-1.3355816079298495,-1.4107756217296983,0.7754495145725313,-1.2504888190068766,1.269430577119756,-1.4620313278864123,0.7954822671685089,1.0020753473188995,1.5411880066098542,1.4533503874649532,-0.016518377971494965,0.6633945517170444,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25760505788294213,-1.0424456733167617,-1.4319218267018774,1.1796978311861595,-1.5648084445350465,0.23823088179650959,-1.2504888190068766,1.269430577119756,-0.6763485798824729,0.4067649289360787,1.1229685988475273,-1.075923702727634,0.7301191519966116,1.1397680800331567,1.3393008497969359,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25760505788294213,-0.48062457387747015,0.4428537283301952,0.262663056161243,-0.4095622734949347,0.7754495145725313,-0.03473580052796867,-0.5828942951105772,0.13739426626446444,-1.1481044239936422,0.7942095319240717,-1.075923702727634,-0.7163433189400717,0.36891044136338896,1.5106573760707112,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4575398931233567,-1.2671741130924783,1.3177489873451624,-1.054481617662577,-1.5648084445350465,-1.1048157001435446,-0.03473580052796867,-0.27417348307218836,0.6424760328384255,0.4067649289360787,-1.2594888641241528,-1.075923702727634,0.006887916528269896,0.7543392606982728,1.5772960251771795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6575833362964137,-0.6491709037092576,0.6095004443330461,-1.7803713754835169,0.20656901772645814,-1.3734250165315554,-0.6426123097674227,-1.509056731225744,-0.2554471077375053,-1.5368217622260723,1.5485334622967768,-0.20355313294847135,0.7301191519966116,-0.016518377971494965,-0.4599426760777049,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9423297773574726,0.8115639548329006,-1.2236134316983136,0.2328268740285866,1.592864422974592,0.23823088179650959,-0.03473580052796867,0.03454732896620054,1.23173809384138,-1.1481044239936422,-1.586344724726397,-0.6397384178380527,-0.7163433189400717,-1.1728048359761467,0.5015578324584788,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.14237322053052945,-1.3795383329803368,0.8594705183373224,-0.42974470176020685,0.20656901772645814,0.5068401981845204,0.5731407087114853,0.6519889530429783,-1.5462116223154059,0.4067649289360787,-0.2647860103692551,0.23263215194111003,0.7301191519966116,-1.5582336553110305,-1.6118393249180833,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0575616147098852,-0.14353191421389516,1.6927040983515769,1.2869518375308588,-0.7176279191056312,-1.6420343329195661,-1.2504888190068766,-1.509056731225744,-1.2936707390284252,0.7954822671685089,1.6318383889814756,1.1050027217202727,0.006887916528269896,-0.7873760166412628,0.3206814991694938,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.7422863341844157,1.5419313841039797,-1.5152451847033028,0.6415676883571366,-0.9486771533136535,-0.8362063837555337,0.5731407087114853,-1.200335919187355,-0.6763485798824729,1.1841996054009392,-0.08862047526210752,0.6688174368306914,1.4533503874649532,1.1397680800331567,0.8823501130668684,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.14237322053052945,0.7553818448889714,0.19288365432591886,1.0861714448002513,1.3618151887665702,-1.3734250165315554,-1.2504888190068766,-0.5828942951105772,0.895016916125406,-1.1481044239936422,1.5304530022452665,0.6688174368306914,1.4533503874649532,-0.016518377971494965,1.6534544812988574,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.9423297773574726,0.5868355150571839,0.4845154073309079,-0.8877412581631176,-0.024480216481564204,0.23823088179650959,-0.6426123097674227,0.6519889530429783,0.389935149551445,1.1841996054009392,0.10988790905343021,-1.075923702727634,1.4533503874649532,-0.016518377971494965,-1.0120914829598697,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25760505788294213,-0.9300814534289035,1.1094405923415986,0.06865346785475472,-1.25674279892435,-1.1048157001435446,-0.03473580052796867,-0.27417348307218836,-0.8447091687404599,1.572916943633369,-1.1248171918325869,0.23263215194111003,0.006887916528269896,-0.016518377971494965,-0.6598586233971094,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0575616147098852,-0.7053530136531868,0.7761471603358969,0.1725220719873942,1.1307659545585476,-0.8362063837555337,-0.6426123097674227,0.9607097650813672,-0.5360480891674837,-1.5368217622260723,0.7119355086633624,-1.5121089876172156,-0.7163433189400717,-0.016518377971494965,-1.1453687811728062,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0575616147098852,0.7553818448889714,1.3594106663458752,1.092309811448491,0.12955260632378396,-0.8362063837555337,-0.03473580052796867,0.03454732896620054,1.4842789771283607,1.572916943633369,0.9085803367893802,-0.6397384178380527,1.4533503874649532,0.36891044136338896,1.1679443235231606,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.542351498944001,-0.9862635633728326,0.6511621233337588,-1.3974489032996846,1.2847987773638958,-0.030378434591501236,-0.03473580052796867,-0.5828942951105772,1.259798191984378,0.018047590703648482,0.49736882101260194,-0.6397384178380527,0.006887916528269896,-0.016518377971494965,-1.1453687811728062,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.7422863341844157,0.9239281747207589,0.9427938763387479,-0.59399251237826,1.6698808343772664,0.7754495145725313,1.1810172179509393,0.3432681410045894,0.22157456069345793,-0.37066974752878173,-1.5908648397392744,1.1050027217202727,-1.4395745544084133,1.1397680800331567,-0.3361851848799782,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.4575398931233567,0.4182891852253965,0.4428537283301952,-1.4199190454544535,-1.3337592103270242,-1.3734250165315554,-0.6426123097674227,-0.27417348307218836,-0.7885889724544641,-0.37066974752878173,1.60917833871955,-0.6397384178380527,0.006887916528269896,-1.1728048359761467,0.7109935867930931,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.542351498944001,0.7553818448889714,-1.640230221705441,-0.21817566461754154,0.8997167203505254,0.5068401981845204,1.1810172179509393,0.6519889530429783,-0.7605288743114663,0.4067649289360787,0.8640532388993678,0.6688174368306914,0.7301191519966116,0.36891044136338896,-1.478562026705147,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.9423297773574726,0.6430176250011131,1.2760873083444497,-1.3435800856836166,-0.9486771533136535,0.5068401981845204,0.5731407087114853,-0.27417348307218836,-0.6763485798824729,0.7954822671685089,-0.5062553123729752,-1.075923702727634,-1.4395745544084133,1.5251968993680407,1.6915337093596963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6575833362964137,1.598113494047909,-1.306936789699739,0.000201379171353331,-0.7946443305083054,-1.1048157001435446,-0.03473580052796867,1.269430577119756,0.5302356402664341,0.4067649289360787,0.05604303021581912,1.5411880066098542,-1.4395745544084133,-0.7873760166412628,-1.3928837635682594,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6575833362964137,-0.761535123597116,-0.3070564936826338,-0.005490560811560054,-0.3325458620922607,-1.6420343329195661,-1.2504888190068766,-0.5828942951105772,1.0072573086973973,0.4067649289360787,-1.2036614787019462,-1.5121089876172156,1.4533503874649532,-0.7873760166412628,0.43491918335201063,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.25760505788294213,0.8677460647768298,1.526057382348726,-0.8685449115540769,-0.7946443305083054,-1.1048157001435446,-0.03473580052796867,1.269430577119756,-0.45186779473849015,-0.7593870857612119,0.5848370115249509,-0.20355313294847135,0.7301191519966116,-1.5582336553110305,-0.3742644129408172,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.14237322053052945,1.654295603991838,-1.640230221705441,0.2632954939371226,0.5916510747398286,-0.2989877509795121,1.7888937271903933,1.269430577119756,-1.0411298557414448,1.572916943633369,-0.007357530359541918,0.6688174368306914,1.4533503874649532,0.7543392606982728,0.8537906920212391,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0575616147098852,-0.6491709037092576,-0.22373313568120837,-1.0209624155409767,0.4376182519344807,0.5068401981845204,-0.6426123097674227,-1.509056731225744,0.5021755421234363,-0.37066974752878173,0.8710514871429895,-0.20355313294847135,0.7301191519966116,-0.40194719730637885,0.1112457448348795,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.4575398931233567,0.02501441561789233,-1.5985685427047283,1.579100887764963,-0.7176279191056312,-0.030378434591501236,1.1810172179509393,-0.8916151071489661,-1.0411298557414448,1.572916943633369,-0.2303895211265248,0.23263215194111003,-1.4395745544084133,1.1397680800331567,-0.9454528338534016,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0575616147098852,1.7104777139357672,-1.306936789699739,1.426385766001179,0.12955260632378396,0.7754495145725313,-1.2504888190068766,0.9607097650813672,-0.5079879910244858,0.7954822671685089,0.7328509531308439,0.6688174368306914,0.006887916528269896,-0.016518377971494965,-0.2505069217430906,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6575833362964137,-0.5368066838213993,-0.6403499256883356,-1.5204022473750336,-0.48657868489760886,-0.2989877509795121,-0.03473580052796867,-0.27417348307218836,1.2878582901273756,-0.37066974752878173,0.47274608923192685,0.6688174368306914,-0.7163433189400717,1.1397680800331567,-0.6979378514579484,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25760505788294213,-1.491902552868195,0.06789861732378069,-0.4693650683079367,-1.25674279892435,-0.8362063837555337,-0.6426123097674227,0.03454732896620054,0.24963465883645578,-0.37066974752878173,-1.248585077908878,-0.6397384178380527,-0.7163433189400717,0.36891044136338896,0.01604767468278211,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.9423297773574726,-0.9300814534289035,1.3594106663458752,0.7288441014284737,-1.179726387521676,1.5812774637365639,-1.2504888190068766,1.578151389158145,-1.7145722111733928,-0.7593870857612119,1.261545809110746,-0.6397384178380527,0.7301191519966116,1.5251968993680407,1.082266060386273,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.542351498944001,-0.087349804269966,1.4010723453465879,1.1157472113781342,-1.179726387521676,-1.6420343329195661,-1.2504888190068766,1.269430577119756,-1.686512113030395,-1.5368217622260723,-0.8831694642362534,-1.5121089876172156,0.7301191519966116,-1.5582336553110305,-1.4214431846138886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.542351498944001,-0.42444246393354096,-0.0987480986790702,1.2530234109660425,1.0537495431558732,-0.030378434591501236,1.1810172179509393,-0.27417348307218836,0.16545436440746228,-0.7593870857612119,-0.43742268375582294,-1.5121089876172156,0.006887916528269896,-1.5582336553110305,-1.3643243425226301,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.25760505788294213,-1.0424456733167617,-1.01530503669475,-1.4705140675247939,0.5146346633371545,1.3126681473485529,-0.03473580052796867,-1.200335919187355,-0.14320671516551395,-0.7593870857612119,0.8717850145792896,1.1050027217202727,0.006887916528269896,0.36891044136338896,0.24452304304781586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
