signup_year,age,tenure_months,monthly_spend_usd,discount_pct,autopay_enabled,support_tickets_90d,complaints_90d,nps_score,days_since_last_activity,late_payments_12m,stays_12m,avg_nightly_rate_usd,review_rating,reward_points_balance,cancellations_12m,region,customer_segment,contract_type,acquisition_channel,membership_level
1.2266775787263369,-1.3368138020790084,-0.45773977149588585,-1.4911930558012987,1.1657747912036374,0.8534606386520674,1.6349044521420935,-1.2960556776519678,0.5924287274362771,-0.5644490325340784,-0.37284444685757445,-1.5230294476363593,0.7877318031503826,0.9102858848789607,-1.5975399727564046,-1.467863105046984,West,standard,annual,referral,elite
-0.31585111308517827,-0.07303648151321782,-0.09427871987222265,1.5947883440032522,0.8460716163387809,0.8534606386520674,0.5371268823584335,-0.044691575091447285,0.9089936962953564,-0.20960019581563563,1.5724309280515092,-0.626292483140185,1.0247734376274538,-0.4935284918018461,1.7026948051311748,-0.17495327466655763,Midwest,premium,annual,sales,none
-1.0871154589909358,1.0184075680663287,1.2384118027478757,0.22764563092015416,1.085848997487423,0.8534606386520674,-0.5606506874252262,-0.044691575091447285,0.5924287274362771,-1.4515711243301852,0.01621062812424231,-0.02846784014273559,1.5847101549167573,0.20837869653855748,-1.239683017632328,-1.467863105046984,South,premium,multi_year,paid_search,gold
0.8410454057734581,-1.566591496727334,1.35956548662243,0.8895577519459158,0.3665168540414963,-1.171700198827415,1.6349044521420935,0.580990476188813,-0.6738311480000406,0.4705267412280463,-1.150954596821208,0.5693568028547139,0.7651919776662792,-1.1954356801422492,-0.3639826393733792,-1.036893161586842,West,value,annual,social,gold
0.06978105986770053,-0.015592057851136425,-0.33658608762133146,-1.0496241252858904,-0.27288949568821674,-1.171700198827415,1.6349044521420935,1.2066725274690733,1.225558665154436,-0.9488686056457247,0.4052657031060591,-0.626292483140185,-0.7790716603254939,0.8225474863364102,-0.09609666104017041,-0.17495327466655763,South,value,annual,partner,gold
-0.701483286038057,-0.5325918708098689,0.3903360156259949,-0.9615162673982391,0.3665168540414963,0.8534606386520674,-0.5606506874252262,-1.2960556776519678,0.5924287274362771,0.20439011368921423,0.4052657031060591,0.7188129636040763,-0.16381790544459932,-1.2831740786847998,-1.4700989318570126,-0.17495327466655763,Northeast,value,multi_year,sales,elite
0.8410454057734581,-1.566591496727334,1.036488996290285,-0.012407831638522162,-1.6316279888638567,0.8534606386520674,-1.1095394723170562,-0.044691575091447285,-0.040701210281881776,1.7420684061357994,0.4052657031060591,-0.32738016164146033,-0.6235776205823329,-0.4935284918018461,0.22964309627659968,0.2560166687935845,South,enterprise,annual,social,elite
0.8410454057734581,1.07585199172841,1.2787963640393938,0.26066769118021726,-0.9922216391341437,0.8534606386520674,-0.011761902533396313,-1.2960556776519678,0.5924287274362771,-1.4811418607233888,-0.37284444685757445,-1.2241171261376347,0.7218258806822442,-1.4586508757699006,1.2726954865768199,-1.036893161586842,Midwest,standard,multi_year,social,none
0.8410454057734581,-0.18792532883738058,-0.5385088940789221,0.5748920841893911,0.2865910603252821,0.8534606386520674,0.5371268823584335,-0.044691575091447285,-0.99039611685912,0.3226730592620285,-0.7618995218393912,-0.9252048046389099,1.5398941276384228,1.1735010805066117,0.003152617339474739,-0.6059232181266998,South,enterprise,annual,referral,none
-1.0871154589909358,-0.1304809051752992,0.9557198737072488,-0.5435923087616958,-0.5925926705530733,0.8534606386520674,-0.5606506874252262,1.2066725274690733,0.9089936962953564,-1.274146705970964,-1.150954596821208,-1.5230294476363593,-0.4532767169246631,-0.4935284918018461,-1.0502343734996298,0.2560166687935845,Northeast,premium,month_to_month,organic,none
0.06978105986770053,-1.7389247677135782,1.319180925330912,0.8002363885030507,1.40555217235228,0.8534606386520674,1.6349044521420935,0.580990476188813,-1.3069610857181995,-0.860156396466114,0.4052657031060591,1.1671814458521634,-0.26157835710567123,-0.4935284918018461,0.45359274800941324,-1.467863105046984,Midwest,premium,annual,paid_search,gold
-1.4727476319438146,-0.7049251417961131,1.1172581188733213,-1.425222481072398,-1.1520732265665719,0.8534606386520674,1.0860156672502634,-0.044691575091447285,-1.3069610857181995,0.14524864090280712,0.4052657031060591,-0.9252048046389099,-0.7044661560915613,0.8225474863364102,0.588185218287232,-1.036893161586842,South,value,multi_year,sales,elite
0.06978105986770053,-0.3028141761615434,-0.5385088940789221,0.6353467245764108,-0.9922216391341437,0.8534606386520674,0.5371268823584335,-0.044691575091447285,-0.3572661791409612,1.032370732698914,-1.150954596821208,-0.626292483140185,1.0646684893615,-1.1954356801422492,0.47948634659717054,0.6869866122537266,Northeast,standard,month_to_month,paid_search,none
-0.701483286038057,-0.7623695654581945,-0.9827390682856215,-1.4926271987301878,-1.3119248139990003,0.8534606386520674,1.0860156672502634,0.580990476188813,0.9089936962953564,0.9732292599125069,-0.7618995218393912,0.12098832060662679,-0.4043745224533044,-1.2831740786847998,-1.4102039265239203,0.2560166687935845,Northeast,premium,multi_year,sales,gold
0.45541323282057933,1.5928518046871425,-0.9827390682856215,1.672893974284292,-0.19296370197200258,0.8534606386520674,0.8115712748043485,1.2066725274690733,-0.040701210281881776,1.3280780966309496,-0.37284444685757445,1.4660937673508883,1.200346815082574,1.436716276134263,0.3544862127311339,-1.036893161586842,Midwest,value,annual,paid_search,elite
1.6123097516792155,1.2481852627146541,1.35956548662243,1.6614208308531788,0.6062942351901384,-1.171700198827415,1.6349044521420935,-0.6703736263717076,0.5924287274362771,0.02696569532999286,0.01621062812424231,0.12098832060662679,-0.2787578342290328,0.7348090877938597,-0.47674968945236623,1.5489264991740108,Northeast,standard,multi_year,referral,elite
-0.31585111308517827,0.21418563679718913,-1.4673538037838392,1.3262726602404684,1.2457005849198515,0.8534606386520674,-0.5606506874252262,1.2066725274690733,-0.3572661791409612,1.4167903058105602,-0.37284444685757445,-0.02846784014273559,-0.8491516245499477,0.6470706892513095,-0.45583782510227555,0.6869866122537266,Midwest,enterprise,month_to_month,referral,basic
1.6123097516792155,1.07585199172841,-0.7404317005365127,1.6530366106535195,0.9259974100549951,0.8534606386520674,-0.8350950798711412,-1.2960556776519678,0.5924287274362771,1.239365887451339,1.1833758530696925,-0.626292483140185,0.5326319459170413,0.6470706892513095,-0.8302101570543758,-0.6059232181266998,South,premium,month_to_month,paid_search,gold
-1.4727476319438146,-0.7049251417961131,1.1172581188733213,1.320499315629299,1.085848997487423,-1.171700198827415,-1.383983864762971,-0.6703736263717076,0.5924287274362771,0.7366633687668783,0.7943207780878758,-0.32738016164146033,-1.4485440207568436,-0.05483649908909401,1.304998250415902,-1.036893161586842,West,standard,annual,social,basic
-0.31585111308517827,0.4439633314455147,1.1980272414563575,0.9666337411498046,1.085848997487423,0.8534606386520674,-0.8350950798711412,-0.044691575091447285,0.27586375857719764,0.41138526844163914,0.4052657031060591,-0.7757486438895475,0.9825497099661997,1.5244546746768137,1.5146735920121348,-1.467863105046984,South,premium,annual,organic,basic
-0.701483286038057,-0.015592057851136425,0.5922588220835856,-0.5778278745769727,1.40555217235228,-1.171700198827415,0.8115712748043485,0.580990476188813,0.9089936962953564,-0.12088798663602494,1.1833758530696925,0.5693568028547139,1.191735107880071,-1.1954356801422492,-1.5992528899727942,-1.467863105046984,West,value,month_to_month,paid_search,gold
1.6123097516792155,1.07585199172841,0.5518742607920675,-0.9329805004029064,-1.5517021951476426,-1.171700198827415,0.5371268823584335,-1.2960556776519678,-0.040701210281881776,0.4409560048348427,1.5724309280515092,-0.02846784014273559,0.41857076276551686,-0.2303132961741946,-1.0221425311508392,-1.467863105046984,South,standard,multi_year,organic,gold
0.45541323282057933,1.3056296863767356,-1.6692766102414298,-1.1909423631248908,1.2457005849198515,-1.171700198827415,-1.1095394723170562,-0.6703736263717076,-1.3069610857181995,-1.5107125971165924,1.1833758530696925,-1.373573286886997,1.1927896026395608,0.9980242834215107,-1.1831282008711954,-1.467863105046984,Midwest,premium,multi_year,partner,elite
-0.701483286038057,-0.3602585998236248,-0.5788934553704402,1.4176533058376362,-1.791479576296285,0.8534606386520674,1.0860156672502634,-0.6703736263717076,-0.99039611685912,1.5350732513833745,-0.7618995218393912,-1.373573286886997,0.8890072373430884,-1.1954356801422492,-0.5962399396056827,0.2560166687935845,Midwest,value,annual,referral,basic
-0.701483286038057,-1.2219249547548456,0.2287977704599224,-1.268937674719093,-0.27288949568821674,0.8534606386520674,-1.1095394723170562,-0.044691575091447285,-0.3572661791409612,-1.1558637603981496,1.5724309280515092,1.4660937673508883,1.0434028450451138,0.559332290708759,-1.495036151665619,-1.467863105046984,Northeast,value,multi_year,partner,none
-0.701483286038057,0.7311854497559217,0.3903360156259949,1.6742913443175687,-0.7524442579855014,0.8534606386520674,-0.8350950798711412,-0.044691575091447285,0.9089936962953564,1.1210829418785246,0.01621062812424231,0.27044448135598914,-1.1963440241121006,-1.0199588830571484,1.2508557920678514,-0.6059232181266998,South,value,annual,organic,elite
-1.4727476319438146,0.6162966024317589,-1.709661171532948,1.6265233529168763,0.2865910603252821,0.8534606386520674,1.0860156672502634,1.2066725274690733,1.5421236340135154,-0.7123027145000962,-1.150954596821208,-1.373573286886997,0.18223212479477255,-1.2831740786847998,-0.016460284788187052,1.1179565557138686,South,value,annual,organic,basic
-0.701483286038057,-1.7389247677135782,0.18841320916840426,1.6047905716098638,0.5263684414739243,-1.171700198827415,-0.8350950798711412,-0.044691575091447285,-1.6235260545772787,0.6775218959804712,-1.150954596821208,1.1671814458521634,-0.2684325730423577,0.29611709508110756,-0.7990207894059472,0.2560166687935845,South,value,multi_year,organic,gold
1.2266775787263369,0.4439633314455147,-0.17504784245525892,0.724520996436826,-1.1520732265665719,0.8534606386520674,-1.383983864762971,-0.6703736263717076,-0.3572661791409612,-0.7714441872865033,0.7943207780878758,-1.6724856083857218,0.7351828143024534,0.7348090877938597,-0.07698335976728894,0.2560166687935845,West,value,month_to_month,referral,elite
0.8410454057734581,0.7886298734180031,0.18841320916840426,-0.7508075755383716,0.20666526660906792,-1.171700198827415,0.5371268823584335,1.8323545787493336,-0.040701210281881776,0.6479511595872677,-1.150954596821208,-1.5230294476363593,0.1860546682979246,0.7348090877938597,1.7623756958122185,1.1179565557138686,Northeast,standard,month_to_month,organic,none
0.45541323282057933,1.650296228349224,-1.103892752160176,1.3793359486093666,-0.9122958454179296,0.8534606386520674,0.5371268823584335,-0.6703736263717076,0.5924287274362771,0.766234105160082,0.7943207780878758,1.3166376066015257,-1.0902794262200433,-1.2831740786847998,0.882036166758881,-1.036893161586842,South,standard,multi_year,organic,basic
1.6123097516792155,1.5928518046871425,-0.17504784245525892,1.321639275393288,-0.5126668768368591,-1.171700198827415,-0.28620629497931127,1.2066725274690733,0.5924287274362771,-0.9488686056457247,0.7943207780878758,-1.373573286886997,0.49054003010072394,1.612193073219364,0.729786374842112,1.1179565557138686,South,premium,multi_year,partner,elite
1.6123097516792155,0.041852365810944966,1.1980272414563575,0.2673971310773122,1.5654037597847077,0.8534606386520674,-0.5606506874252262,-0.044691575091447285,0.5924287274362771,-0.7714441872865033,0.4052657031060591,-1.5230294476363593,0.07757351991536883,1.3489778775917127,1.0923395780011236,-1.036893161586842,Northeast,value,annual,social,none
1.2266775787263369,1.5928518046871425,-0.17504784245525892,0.755116045586461,-1.4717764014314285,0.8534606386520674,0.8115712748043485,0.580990476188813,-0.3572661791409612,-0.9192978692525211,-1.5400096718030247,0.41990064210535155,1.0629549353773284,0.38385549362365806,0.507278428433093,-1.036893161586842,South,premium,annual,paid_search,elite
0.45541323282057933,-0.5900362944719503,-1.0635081908686579,-0.5685611048826119,-1.4717764014314285,-1.171700198827415,1.3604600596961784,1.2066725274690733,-0.040701210281881776,-0.7418734508932997,0.4052657031060591,1.1671814458521634,-0.15208665124527088,-1.7218660713975518,0.2546088647054792,-1.036893161586842,West,standard,annual,organic,basic
-0.701483286038057,-1.3942582257410898,-1.4673538037838392,1.2251471973059769,0.12673947289285373,0.8534606386520674,0.8115712748043485,-1.2960556776519678,1.5421236340135154,-1.1558637603981496,-1.150954596821208,-1.5230294476363593,0.36949281916757615,-0.5812668903443966,0.4912912010801227,-0.6059232181266998,Midwest,enterprise,multi_year,referral,none
0.8410454057734581,1.650296228349224,-1.6288920489499117,-1.6820076111347808,-0.5925926705530733,0.8534606386520674,1.6349044521420935,-1.2960556776519678,0.5924287274362771,-0.7418734508932997,-0.7618995218393912,-0.02846784014273559,0.5951986349801275,0.032901899453456486,1.061649811207475,1.5489264991740108,South,standard,month_to_month,social,basic
0.06978105986770053,-0.5325918708098689,0.8345661898326944,-0.8580741120401577,-0.27288949568821674,-1.171700198827415,1.3604600596961784,1.2066725274690733,-0.99039611685912,0.6775218959804712,-1.150954596821208,0.27044448135598914,0.06904968727615628,1.612193073219364,-1.1307843056003544,-1.467863105046984,South,value,multi_year,organic,none
-0.701483286038057,-1.107036107430683,0.14802864787688613,-0.013658110089348509,-1.2319990202827862,-1.171700198827415,1.3604600596961784,1.2066725274690733,-0.040701210281881776,-0.06174651384961782,-1.5400096718030247,-0.02846784014273559,1.3110687648290469,-0.7567436874294972,-0.5644510509315176,-0.17495327466655763,Midwest,premium,annual,organic,elite
-0.31585111308517827,0.041852365810944966,-0.8615853844110671,1.3149833812874177,1.7252553472171361,-1.171700198827415,-0.28620629497931127,-1.2960556776519678,-1.6235260545772787,1.091512205485321,0.01621062812424231,0.7188129636040763,-1.4140532546651845,1.5244546746768137,-0.9958064289488479,1.1179565557138686,South,enterprise,month_to_month,paid_search,none
-1.4727476319438146,0.5588521787696775,0.8749507511242125,-0.9619575421455897,-0.3528152894044309,0.8534606386520674,1.3604600596961784,1.2066725274690733,0.9089936962953564,-0.15045872302922852,1.1833758530696925,-0.626292483140185,-0.6146583524083113,1.612193073219364,1.0704142376313357,1.1179565557138686,Northeast,enterprise,multi_year,partner,gold
0.06978105986770053,1.0184075680663287,1.2787963640393938,0.5931682133088247,-0.27288949568821674,-1.171700198827415,0.5371268823584335,-1.2960556776519678,1.225558665154436,-1.126293024004946,-1.150954596821208,-0.7757486438895475,1.527899249749222,-0.4935284918018461,1.2968476193279144,-0.6059232181266998,Northeast,premium,multi_year,social,elite
-1.4727476319438146,-0.8772584127823573,1.1980272414563575,0.4658972215938157,1.085848997487423,-1.171700198827415,1.3604600596961784,1.2066725274690733,-0.99039611685912,-0.7123027145000962,-0.7618995218393912,-1.0746609653882722,0.9626021840991762,1.5244546746768137,0.703778581773262,1.1179565557138686,West,value,month_to_month,social,elite
-0.701483286038057,-0.6474807181340317,-1.4673538037838392,1.4908313681065952,-1.2319990202827862,0.8534606386520674,-0.28620629497931127,-0.6703736263717076,-1.6235260545772787,-1.5698540699029995,-0.7618995218393912,0.12098832060662679,-0.16047867203954702,0.032901899453456486,-1.5011027334736657,1.1179565557138686,Northeast,standard,annual,partner,basic
0.45541323282057933,-0.18792532883738058,-1.2250464360347304,1.5432695172500805,-0.8323700517017156,-1.171700198827415,1.6349044521420935,-0.6703736263717076,-0.6738311480000406,-1.333288178757371,0.7943207780878758,0.5693568028547139,0.025859339418702748,-1.2831740786847998,-0.6674830214973566,-0.17495327466655763,South,value,multi_year,referral,basic
-0.701483286038057,-0.07303648151321782,1.0768735575818031,0.3154225327472927,-1.6316279888638567,-1.171700198827415,1.0860156672502634,1.2066725274690733,0.27586375857719764,-1.333288178757371,1.1833758530696925,-0.626292483140185,1.4171773000027494,-1.107697281599699,0.1835513488455808,-1.467863105046984,Northeast,premium,multi_year,sales,elite
-0.31585111308517827,-1.3942582257410898,-0.053894158580704524,0.884005044708422,-1.7115537825800708,0.8534606386520674,0.8115712748043485,-0.6703736263717076,0.5924287274362771,-0.20960019581563563,1.1833758530696925,0.41990064210535155,-0.3410608996022463,0.559332290708759,0.3022993348717951,0.6869866122537266,Midwest,premium,month_to_month,partner,elite
-0.701483286038057,0.21418563679718913,-0.29620152632981334,-1.3516766898473132,1.8051811409333502,-1.171700198827415,1.0860156672502634,0.580990476188813,0.9089936962953564,-1.6289955426894065,0.01621062812424231,1.1671814458521634,1.0050016608870123,0.9102858848789607,0.15256182153906425,0.6869866122537266,South,value,annual,organic,none
0.8410454057734581,-1.5091470730652525,1.1576426801648394,-0.8128802233323433,1.40555217235228,-1.171700198827415,-1.383983864762971,-0.6703736263717076,0.5924287274362771,1.3280780966309496,0.7943207780878758,1.4660937673508883,-0.020450555435575658,0.29611709508110756,0.7654436015632904,1.1179565557138686,South,standard,annual,social,gold
0.8410454057734581,0.3865189077834333,0.8749507511242125,1.481123323664884,0.4464426477577105,0.8534606386520674,0.26268248991251864,1.2066725274690733,-1.3069610857181995,-0.8010149236797068,-1.5400096718030247,-0.02846784014273559,-0.038860276445008966,1.2612394790491626,1.4080302209817408,-1.036893161586842,Midwest,value,month_to_month,paid_search,gold
1.6123097516792155,-0.3602585998236248,-1.2250464360347304,1.1743270555694434,-0.6725184642692872,0.8534606386520674,0.5371268823584335,0.580990476188813,-0.6738311480000406,1.3280780966309496,-0.37284444685757445,0.7188129636040763,-0.33060382657063503,-0.9322204845145982,0.14177044307580927,1.5489264991740108,South,standard,month_to_month,social,gold
-0.31585111308517827,-1.6240359203894152,0.6326433833751037,-0.5363112754304125,0.2865910603252821,0.8534606386520674,-1.1095394723170562,-0.044691575091447285,-0.3572661791409612,-0.8897271328593176,0.4052657031060591,1.1671814458521634,0.817125844571172,-1.546389274312451,1.3453802737922884,-1.036893161586842,West,premium,month_to_month,referral,none
1.6123097516792155,-0.8772584127823573,-1.5481229263668754,-0.7074155587155719,0.6862200289063526,-1.171700198827415,0.5371268823584335,1.2066725274690733,-1.3069610857181995,0.14524864090280712,1.1833758530696925,-0.17792400089209798,1.1943713447787963,0.9102858848789607,0.7335547927181693,-1.467863105046984,Midwest,standard,multi_year,sales,gold
-0.701483286038057,-1.7389247677135782,-0.17504784245525892,-1.038261300541615,0.04681367917663977,-1.171700198827415,1.3604600596961784,-1.2960556776519678,-0.3572661791409612,0.14524864090280712,0.4052657031060591,-1.2241171261376347,-0.4044184597349498,-0.4057900932592956,-1.1114711639855608,0.2560166687935845,South,premium,month_to_month,social,basic
1.6123097516792155,1.7077406520113052,-0.5788934553704402,-1.5292897756558925,0.6062942351901384,0.8534606386520674,0.8115712748043485,0.580990476188813,-1.3069610857181995,0.9732292599125069,-1.150954596821208,0.7188129636040763,1.053903855358371,-0.8444820859720477,-0.8099263623502948,0.6869866122537266,South,enterprise,annual,partner,basic
-0.701483286038057,0.21418563679718913,1.4807191704969844,-0.6590224280894661,-0.19296370197200258,0.8534606386520674,-0.28620629497931127,-1.2960556776519678,0.5924287274362771,1.0027999963057104,-1.150954596821208,-0.47683632239082274,-0.19400281793500673,-0.8444820859720477,-0.6168092205124954,0.2560166687935845,West,standard,multi_year,organic,gold
-1.0871154589909358,1.1907408390525727,0.02687496400233174,1.1413785411006057,-1.3119248139990003,0.8534606386520674,0.5371268823584335,-1.2960556776519678,-0.99039611685912,0.4409560048348427,0.4052657031060591,-0.17792400089209798,0.6331165090401297,-0.05483649908909401,-1.4372394699226039,1.5489264991740108,Northeast,enterprise,month_to_month,social,gold
-0.701483286038057,-1.2219249547548456,-0.1346632811637408,0.708193830784857,0.5263684414739243,0.8534606386520674,-0.8350950798711412,-0.6703736263717076,-1.3069610857181995,1.564643987776578,-1.5400096718030247,1.6155499281002506,0.3627704150758262,0.47159389216620856,-1.0095954125407847,-0.6059232181266998,Midwest,value,annual,social,gold
-1.4727476319438146,0.4439633314455147,-0.6192780166619584,0.5230055284800939,1.005923203771209,-1.171700198827415,1.6349044521420935,1.8323545787493336,1.225558665154436,1.1506536782717283,-0.7618995218393912,-0.7757486438895475,1.459357090382358,-0.6690052888869467,-0.4872555817128896,0.2560166687935845,Midwest,enterprise,multi_year,sales,none
