signup_year,age,tenure_months,monthly_spend_usd,discount_pct,support_tickets_90d,complaints_90d,nps_score,days_since_last_activity,late_payments_12m,appointments_12m,missed_appointments_12m,portal_logins_90d,care_gap_count,region_Midwest,region_Northeast,region_South,region_West,customer_segment_enterprise,customer_segment_premium,customer_segment_standard,customer_segment_value,contract_type_annual,contract_type_month_to_month,contract_type_multi_year,autopay_enabled_0,autopay_enabled_1,acquisition_channel_organic,acquisition_channel_paid_search,acquisition_channel_partner,acquisition_channel_referral,acquisition_channel_sales,acquisition_channel_social,plan_category_employer,plan_category_family,plan_category_individual,plan_category_medicare,primary_provider_assigned_0,primary_provider_assigned_1
-0.027053003901043576,-1.6920359150872337,-1.6281649210358151,0.9780366996903125,-1.6776761977819683,-0.52340170085979,0.02160956800022522,-1.2743807003894396,-0.15078257177369087,-1.1974164375366765,-0.4300177558914314,0.3753281523916003,0.8337404006309236,1.455831798927161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8106572548289043,1.6548928397211202,-0.8587937251888393,-0.7340843610803972,0.2464745478991533,0.7613949932437271,1.8994065114680665,-0.330672394488356,-1.6381243573562176,1.1581568822076052,-0.0005113171889314821,-0.009623798779271941,-0.49586093925804087,1.455831798927161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8106572548289043,-0.16039055271730893,0.23452323733054736,0.5462344670204584,1.0161348461716018,-0.52340170085979,1.2734741969787862,-1.2743807003894396,-1.0256895044692949,-0.4122253309552492,-0.716355381693098,-0.009623798779271941,0.6803248614129661,0.9536146691124524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3647491215628868,1.1443443855978122,1.6922791873563963,-0.14754805224605325,-0.4462197205460504,-1.5512390561426037,-1.2302550609783356,-1.5889501356898008,1.4532134715015832,-0.8048208842459629,-0.14368013008976477,-1.5494316034627607,-0.7515535046213033,-0.5530367203316731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2024593802928347,0.12324747735119564,1.4493198623520882,-0.061061564538397874,-1.0619479591640095,-0.009483023218383181,1.2734741969787862,-0.016102959187994766,-0.9673623756229213,1.5507524354983189,1.144839186017735,-1.5494316034627607,1.4474025575027534,1.455831798927161,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.1483533724907475,0.3501579014059993,-1.4256988168655584,0.7844522852842362,-1.0619479591640095,-0.52340170085979,-0.6043227464890552,-0.9598112650890784,0.6949607964987263,1.5507524354983189,0.2858263086127351,0.7602801035624724,-1.672046739929048,-1.5574709799610902,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.41885512936497393,-1.1814874609639254,1.6112927456882935,0.24488484911410105,-1.1389139889912543,-0.7803610396804934,-1.2302550609783356,-0.016102959187994766,0.4616522811132319,1.1581568822076052,0.4289951215135684,-0.009623798779271941,-0.9561075569119132,-1.0552538501463815,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.41885512936497393,1.2577995976252139,1.6922791873563963,1.5356947513775225,0.6313046970353775,-0.7803610396804934,-1.2302550609783356,1.5567442173138113,0.5783065388059792,-1.1974164375366765,0.8585015602160683,-0.7795277011210163,1.293987018284796,-0.050819590516964594,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8106572548289043,-0.04693534068990711,-1.2232327126953015,-1.6829890442577893,-1.3698120784729888,-0.009483023218383181,1.2734741969787862,1.24217478201345,-1.5214700996634705,1.5507524354983189,-1.5753682590980977,0.3753281523916003,-0.5981379654033459,-0.050819590516964594,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.8106572548289043,0.6905235374882047,0.15353679566244463,-0.5426500608136451,-0.06138957140982621,0.5044356544230236,-0.6043227464890552,1.24217478201345,-1.6964514862025912,0.372965775626178,-1.4321994461972645,-0.009623798779271941,1.4985410705754059,1.455831798927161,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.7565512470268171,-0.5007561887995144,1.1658673165137285,-1.4447341550605748,-0.9849819293367645,-1.5512390561426037,-1.2302550609783356,0.6130359114127277,-0.2966003938896249,-0.8048208842459629,0.1426574957119018,1.1452320547333446,-0.9049690438392607,-0.5530367203316731,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8106572548289043,0.8039787495156065,-0.818300504354788,0.1813081982702824,1.7088291146168058,0.7613949932437271,1.8994065114680665,-0.6452418297887172,1.5698677291943304,-0.4122253309552492,1.4311768118194015,-0.39457574995014416,0.8848789137035761,0.9536146691124524,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.1483533724907475,-1.1814874609639254,-1.6686581418698665,-1.6967423605627787,-0.7540838398550299,-1.2942797173219003,-1.2302550609783356,-0.6452418297887172,0.5783065388059792,-1.59001199082739,0.1426574957119018,1.5301840059042169,-0.44472242618538843,-0.050819590516964594,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.1483533724907475,-1.2382150669776264,-0.4943547376823771,0.48236124870914654,-0.7540838398550299,-1.5512390561426037,-1.2302550609783356,-1.2743807003894396,-1.608960792933031,0.372965775626178,1.2880079989185682,-1.1644796522918885,0.11780121761378885,1.455831798927161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-0.41885512936497393,-0.3305733707584117,1.2873469790158827,-0.6210921559655519,1.1700669058260915,1.0183543320644304,1.2734741969787862,-0.330672394488356,0.37416158784367154,-0.8048208842459629,0.2858263086127351,0.7602801035624724,1.4474025575027534,0.9536146691124524,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.027053003901043576,-0.8411218248817199,0.7204418873391637,0.2563397675460195,1.0161348461716018,1.0183543320644304,1.8994065114680665,-1.2743807003894396,0.6366336676523527,-0.8048208842459629,-0.5731865687922646,-0.39457574995014416,-0.8026920176939557,-1.0552538501463815,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7565512470268171,-0.6709390068406171,0.8824147706753691,-0.6436683544284592,-0.3692536907188057,-0.009483023218383181,-0.6043227464890552,-0.6452418297887172,-0.47158178042874566,1.5507524354983189,0.1426574957119018,-0.7795277011210163,0.8848789137035761,0.9536146691124524,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.3647491215628868,0.3501579014059993,-1.2232327126953015,-0.4049686140300049,-0.2922876608915608,-1.2942797173219003,-0.6043227464890552,1.24217478201345,-0.9673623756229213,0.372965775626178,1.717514437621068,-0.009623798779271941,-0.9049690438392607,-0.050819590516964594,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8106572548289043,1.4847100216800175,1.2873469790158827,0.4953360754119667,0.09254248824466343,-0.7803610396804934,0.6475418824895056,-0.016102959187994766,-1.4923065352402838,-0.4122253309552492,-1.4321994461972645,-1.1644796522918885,-1.058384583057218,-1.0552538501463815,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.027053003901043576,-0.784394218868019,-1.1827394918612502,0.3337068056282642,0.8622027865171124,-1.2942797173219003,-0.6043227464890552,-1.5889501356898008,1.6573584224638909,1.5507524354983189,-0.4300177558914314,-1.1644796522918885,-0.8026920176939557,-1.5574709799610902,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.41885512936497393,-0.04693534068990711,0.15353679566244463,-0.5311210005148534,-1.292846048645744,0.5044356544230236,0.02160956800022522,1.5567442173138113,0.6949607964987263,1.1581568822076052,0.8585015602160683,0.7602801035624724,1.4985410705754059,0.9536146691124524,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.7565512470268171,-0.3873009767721126,-1.6281649210358151,0.6859918860765494,1.2470329356533365,-0.7803610396804934,0.6475418824895056,-0.6452418297887172,-0.1799461361968777,-1.59001199082739,-0.8595241945939313,-1.5494316034627607,0.8337404006309236,-1.0552538501463815,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.027053003901043576,1.2577995976252139,1.6922791873563963,-1.2236060371110828,-0.4462197205460504,-0.009483023218383181,1.8994065114680665,-0.330672394488356,0.7824514897682867,0.7655613289168915,1.144839186017735,-1.5494316034627607,-1.672046739929048,-1.5574709799610902,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8106572548289043,1.3712548096526158,0.03205713316029056,-0.5999987948401101,-0.5231857503732954,1.5322730097058372,-0.6043227464890552,-1.5889501356898008,-1.142343762162042,0.372965775626178,-0.716355381693098,1.5301840059042169,1.3962640444301009,0.4513975392977439,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.7565512470268171,0.8039787495156065,-1.3042191543634043,-1.0553781411756604,0.015576458417418719,-0.009483023218383181,-0.6043227464890552,0.6130359114127277,-0.06329187850413047,-1.59001199082739,0.2858263086127351,-0.39457574995014416,-0.6492764784759983,-1.0552538501463815,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1.1483533724907475,1.3145272036389148,1.0848808748456258,0.23305922134781662,-1.215880018818499,-0.2664423620390866,1.8994065114680665,1.5567442173138113,-0.44241821600555886,0.372965775626178,-0.28684894299059804,-1.1644796522918885,1.3962640444301009,1.455831798927161,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.027053003901043576,1.201071991611513,-0.2918886335121203,-0.08604737367468585,-0.21532163106431584,1.5322730097058372,-1.2302550609783356,1.5567442173138113,-0.9090352467765477,-1.1974164375366765,0.2858263086127351,0.7602801035624724,0.987155939848881,0.4513975392977439,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.1483533724907475,-1.0113046429228227,-0.251395412678069,0.4862536967199924,-0.9080158995095197,-1.0373203785011968,-0.6043227464890552,-0.330672394488356,0.8699421830378471,1.1581568822076052,1.717514437621068,-1.1644796522918885,1.293987018284796,-0.5530367203316731,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.41885512936497393,-1.0113046429228227,-1.4256988168655584,0.020939340223425463,0.5543386672081326,-1.0373203785011968,0.02160956800022522,-0.016102959187994766,-1.3464887131243497,-0.8048208842459629,0.715332747315235,-0.009623798779271941,0.3734937829770512,1.455831798927161,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7565512470268171,0.06651987133749472,1.3683334206839854,-1.6560014047159235,0.8622027865171124,1.5322730097058372,1.8994065114680665,-0.330672394488356,-0.034128314080943675,-0.8048208842459629,-0.4300177558914314,-0.009623798779271941,-0.29130688696743096,-0.5530367203316731,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.3647491215628868,-0.10366294670360802,1.4898130831861394,0.37378048467325997,0.47737263738088764,1.0183543320644304,1.2734741969787862,1.24217478201345,0.5491429743827924,1.1581568822076052,1.2880079989185682,-0.39457574995014416,1.3962640444301009,-0.5530367203316731,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.1483533724907475,-0.3873009767721126,-0.6158344001845312,0.3745960452088659,1.0161348461716018,1.2753136708851338,-1.2302550609783356,0.6130359114127277,-0.6757267313910533,-1.59001199082739,1.0016703731169017,0.7602801035624724,1.3451255313574484,-0.050819590516964594,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.5401554979546779,-1.6353083090735328,1.4088266415180368,1.340108506565868,0.3234405777263982,0.7613949932437271,-1.2302550609783356,0.2984664761123665,-0.9090352467765477,1.5507524354983189,-1.4321994461972645,-0.009623798779271941,1.191709992139491,1.455831798927161,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.5401554979546779,0.4068855074197002,0.2750164581645987,-0.21383088123074584,-0.9849819293367645,1.5322730097058372,0.02160956800022522,0.6130359114127277,0.11168950803499032,-0.01962977766453561,-1.0026930074947644,-1.1644796522918885,0.6291863483403136,-0.050819590516964594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7565512470268171,0.8607063555293075,-1.1017530501931474,-0.9664449718611875,-0.06138957140982621,-0.009483023218383181,0.6475418824895056,0.2984664761123665,0.9574328763074076,1.1581568822076052,-1.0026930074947644,1.1452320547333446,-1.262938635347828,-0.050819590516964594,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.5401554979546779,0.6337959314745039,-0.12991575017591486,1.5122288505121362,-1.6776761977819683,1.5322730097058372,0.02160956800022522,0.9276053467130889,-1.0256895044692949,-0.8048208842459629,-1.0026930074947644,1.1452320547333446,0.5780478352676611,-1.5574709799610902,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3647491215628868,-0.6142114008269163,1.6517859665223449,-1.368145606580499,0.2464745478991533,-0.7803610396804934,0.02160956800022522,0.2984664761123665,-0.23827326504325128,-0.8048208842459629,-0.28684894299059804,-0.009623798779271941,1.2428485052121434,-0.050819590516964594,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.594261505756765,-1.0113046429228227,0.07255035399434193,-0.8427763379165933,-1.1389139889912543,1.5322730097058372,-1.2302550609783356,-1.2743807003894396,-0.6465631669678665,-1.1974164375366765,-1.4321994461972645,-0.39457574995014416,1.3962640444301009,-0.050819590516964594,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.2024593802928347,1.5414376276937185,1.0443876540115746,-1.4286082990156412,1.400964995307826,-0.7803610396804934,0.6475418824895056,1.5567442173138113,1.7156855513102645,-0.01962977766453561,0.4289951215135684,-1.1644796522918885,0.2712167568317463,1.455831798927161,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.594261505756765,-0.5007561887995144,0.5179757831689069,1.1798137903858843,0.40040660755364316,0.5044356544230236,-0.6043227464890552,-0.9598112650890784,-0.559072473698306,-1.59001199082739,0.1426574957119018,-0.39457574995014416,-1.2118001222751755,0.9536146691124524,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.7565512470268171,0.3501579014059993,-0.3323818543461717,1.0894719256008194,-1.5237441381274786,1.0183543320644304,0.02160956800022522,-1.5889501356898008,1.3657227782320227,0.7655613289168915,0.715332747315235,-1.5494316034627607,-1.058384583057218,1.455831798927161,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.2024593802928347,-0.5574837948132153,-0.45386151684832576,-1.694703459223764,0.9391688163443568,-0.7803610396804934,-0.6043227464890552,-1.5889501356898008,-0.12161900735050407,-0.01962977766453561,-0.5731865687922646,-1.1644796522918885,1.6519566097933631,-0.5530367203316731,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.5401554979546779,0.23670268937859745,1.0443876540115746,0.6156312544138275,-0.6001517802005403,0.7613949932437271,0.02160956800022522,-1.2743807003894396,0.9282693118842208,-0.4122253309552492,0.8585015602160683,0.3753281523916003,1.5496795836480581,-1.5574709799610902,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.594261505756765,-1.2949426729913271,-1.1017530501931474,-0.15640800533740773,-0.3692536907188057,-0.52340170085979,0.02160956800022522,1.5567442173138113,-0.7048902958142401,-0.8048208842459629,-1.2890306332964312,-1.1644796522918885,1.3451255313574484,0.9536146691124524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.3647491215628868,-0.16039055271730893,-0.4133682960142744,-0.20519335374001135,0.16950851807190837,1.0183543320644304,1.2734741969787862,0.6130359114127277,0.34499802342048475,0.372965775626178,0.2858263086127351,1.5301840059042169,1.4985410705754059,0.4513975392977439,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.594261505756765,-1.5785807030598318,0.9229079915094205,0.008372293788408288,0.2464745478991533,-0.7803610396804934,0.6475418824895056,-0.6452418297887172,-0.6173996025446797,-0.4122253309552492,-1.4321994461972645,-0.7795277011210163,0.015524191468483892,0.9536146691124524,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-0.41885512936497393,0.3501579014059993,0.5584690040029582,-1.330296183541701,1.400964995307826,-0.52340170085979,0.6475418824895056,1.24217478201345,1.0740871340001548,0.372965775626178,1.144839186017735,0.3753281523916003,-1.672046739929048,0.9536146691124524,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
